time,ac_x,ac_y,ac_z,ag_x,ag_y,ag_z,ma_x,ma_y,ma_z,tpt,speed_r,distance_r,ac_r,diff_ac,diff_ax,diff_ay,diff_az,diff_gx,diff_gy,diff_gz
20:59:29,-0.125147098,0.703360967,-9.726002541,0.000324869,0.003021328,-0.000513082,338.0220227,288.1477958,246.0357263,31.8413152,17.77777778,5221.666667,0,-0.277777778,0.019933792,-0.018515225,-0.008763959,0.003072808,-1.5844E-05,-0.000246805
20:59:30,-0.105213306,0.684845742,-9.7347665,0.003397677,0.003005484,-0.000759887,335.8946265,339.1024744,147.1219771,31.84088855,17.5,5239.166667,-0.277777778,0.277777778,0.013466161,0.058271995,0.038025461,0.000819073,-0.000360208,0.000012742
20:59:31,-0.091747145,0.743117737,-9.696741039,0.00421675,0.002645276,-0.000747145,298.5589548,330.2047242,68.6296482,31.83577218,17.5,5256.666667,0,0,0.004323754,0.03713406,-0.002731874,-0.00292946,-0.000180319,0.000463203
20:59:32,-0.087423391,0.780251797,-9.699472913,0.00128729,0.002464957,-0.000283942,327.8039462,289.8259107,59.30567958,31.83147525,17.5,5274.166667,0,0,0.014965724,-0.043649681,-0.023545957,-0.000383464,0.000656057,-0.000470797
20:59:33,-0.072457667,0.736602116,-9.72301887,0.000903826,0.003121014,-0.000754739,315.979239,413.7388195,29.21947909,31.83081891,17.5,5291.666667,0,0,0.008943722,0.025264648,0.059810852,0.001053138,-0.00051705,0.00038243
20:59:34,-0.063513945,0.761866764,-9.663208018,0.001956964,0.002603964,-0.000372309,288.347672,473.0824634,23.51992031,31.83351884,17.5,5309.166667,0,0,0.007128699,0.008528282,-0.055963874,-0.00051561,0.000520821,-0.000529183
20:59:35,-0.056385246,0.770395046,-9.719171892,0.001441354,0.003124785,-0.000901492,285.8841224,435.5394174,26.57734642,31.83744255,17.5,5326.666667,0,0,0.066378634,-0.041689942,0.001211944,-0.001106145,0.000043155,0.000176208
20:59:36,0.009993388,0.728705104,-9.717959948,0.000335209,0.00316794,-0.000725284,313.4641464,608.6766941,4.725456552,31.83366096,17.5,5344.166667,0,0,0.016080126,0.004966482,0.012986062,0.00291932,-0.000392011,0.00046297
20:59:37,0.026073514,0.733671586,-9.704973886,0.003254529,0.002775929,-0.000262314,274.3889937,708.737548,-75.2971568,31.83327784,17.5,5361.666667,0,0,-0.001671499,0.003828217,-0.032766826,-0.005097074,0.000939026,-0.00106555
20:59:38,0.024402015,0.737499803,-9.737740712,-0.001842545,0.003714955,-0.001327864,288.0266329,627.4612898,-83.71276785,31.83089586,17.5,5379.166667,0,0,0.007666456,0.045129947,0.137989183,-0.004046734,-0.001922543,-0.003253695
20:59:39,0.032068471,0.78262975,-9.599751529,-0.005889279,0.001792412,-0.004581559,324.0750243,738.2982976,-73.04388284,31.82830612,17.5,5396.666667,0,-0.277777778,-0.073151537,-0.026781406,-0.11222011,0.002782541,-0.002129789,-0.002695621
20:59:40,-0.041083066,0.755848344,-9.711971639,-0.003106738,-0.000337377,-0.00727718,297.9422902,679.6641456,40.06752625,31.83234379,17.22222222,5413.888889,-0.277777778,-0.277777778,-0.063463412,0.010006598,-0.013334593,0.007125376,0.003538203,0.001925644
20:59:41,-0.104546478,0.765854942,-9.725306232,0.004018638,0.003200826,-0.005351536,291.7451275,528.6135232,10.60047867,31.82827554,16.66666667,5430.555556,-0.555555556,0,-0.083023353,0.007585227,0.022317317,0.006409108,-2.1361E-05,0.001650733
20:59:42,-0.187569831,0.773440169,-9.702988915,0.010427746,0.003179465,-0.003700803,311.7643086,416.6329793,-34.67772418,31.82801294,16.11111111,5446.666667,-0.555555556,0.277777778,-0.348083969,-0.012193261,-0.011575162,-0.003081008,0.000167935,0.003233588
20:59:43,-0.5356538,0.761246908,-9.714564077,0.007346738,0.0033474,-0.000467215,231.8649728,270.7687282,3.285974738,31.8256652,15.83333333,5462.5,-0.277777778,-0.277777778,-0.032984658,0.037549925,0.030699271,-0.007148363,-0.000605567,-0.000031007
20:59:44,-0.568638458,0.798796833,-9.683864806,0.000198375,0.002741833,-0.000498222,299.3411965,180.1388839,89.61839042,31.82942907,15.27777778,5477.777778,-0.555555556,0,0.01671774,-0.072545326,-0.041074983,-0.001466051,0.000108674,-0.000233172
20:59:45,-0.551920718,0.726251507,-9.724939789,-0.001267676,0.002850507,-0.000731394,309.6520052,281.7687172,-8.25830562,31.82288308,14.72222222,5492.5,-0.555555556,-0.277777777,-0.017780907,0.001660962,0.092599961,0.002662457,0.000281587,0.000330613
20:59:46,-0.569701625,0.727912469,-9.632339828,0.001394781,0.003132094,-0.000400781,306.039675,273.5196979,-38.52234903,31.82086041,13.88888889,5506.388889,-0.833333333,0.833333333,-0.021661014,-0.042270535,-0.090573861,0.002962662,-0.00051093,-0.000423744
20:59:47,-0.591362639,0.685641934,-9.722913689,0.004357443,0.002621164,-0.000824525,282.4399033,248.6543809,-60.3673303,31.82591974,13.88888889,5520.277778,0,-0.555555556,-0.001428225,0.093780824,0.027524757,0.00215133,0.000757533,0.000450358
20:59:48,-0.592790864,0.779422758,-9.695388932,0.006508773,0.003378697,-0.000374167,295.7961132,110.4138747,16.60119024,31.82986661,13.33333333,5533.611111,-0.555555556,0,0.000780618,0.044504546,0.039684207,-0.009257425,-0.001117088,-0.000769094
20:59:49,-0.592010246,0.823927304,-9.655704725,-0.002748652,0.002261609,-0.001143261,340.0183198,106.6333261,-54.81949654,31.8235897,12.77777778,5546.388889,-0.555555556,-0.277777777,0.049163485,-0.17660036,0.202972288,-0.000269672,-0.000132384,0.000992254
20:59:50,-0.542846761,0.647326944,-9.452732437,-0.003018324,0.002129225,-0.000151007,257.6006063,228.8238526,-8.485143951,29.80072776,11.94444444,5558.333333,-0.833333333,0.277777777,-0.094614177,0.037358759,-0.27744936,0.007746168,0.001008384,-0.00068954
20:59:51,-0.637460938,0.684685703,-9.730181797,0.004727844,0.003137609,-0.000840547,322.7741844,169.1727235,-44.48980414,31.82394689,11.38888889,5569.722222,-0.555555556,0,0.011237813,0.092570214,0.037573936,-0.002086997,-0.000230567,0.000422478
20:59:52,-0.626223125,0.777255917,-9.692607861,0.002640847,0.002907042,-0.000418069,355.3158146,227.0156193,-9.723584958,31.81810661,10.83333333,5580.555556,-0.555555556,0,0.015466125,-0.028334931,-0.027451181,-0.002264396,-3.5267E-05,-0.000263311
20:59:53,-0.610757,0.748920986,-9.720059042,0.000376451,0.002871775,-0.00068138,357.0567333,141.9282775,-69.40324999,31.82302486,10.27777778,5590.833333,-0.555555556,0,0.005429971,0.00191626,0.015503187,0.001471723,0.000291689,-0.000343562
20:59:54,-0.605327029,0.750837246,-9.704555855,0.001848174,0.003163464,-0.001024942,359.2886622,336.4969131,-46.28017303,31.83134758,9.722222222,5600.555556,-0.555555556,0,0.011841597,-0.010554395,-0.010183969,-0.000392444,-0.000145518,0.001082042
20:59:55,-0.593485432,0.740282851,-9.714739824,0.00145573,0.003017946,5.71E-05,268.271852,286.9766456,150.34821,31.83059096,9.166666667,5609.722222,-0.555555556,0,0.008291615,0.003956614,0.020956838,0.000825016,-0.000487495,-0.000989762
20:59:56,-0.585193817,0.744239465,-9.693782986,0.002280746,0.002530451,-0.000932662,283.1125039,219.0411089,38.85134511,31.83339052,8.611111111,5618.333333,-0.555555556,-0.277777777,-0.009956937,-0.007120003,-0.009845614,-0.000790254,0.00029118,4.6139E-05
20:59:57,-0.595150754,0.737119462,-9.7036286,0.001490492,0.002821631,-0.000886523,218.5787999,209.0594796,-12.01510389,31.8307458,7.777777778,5626.111111,-0.833333333,0.555555555,-0.001090332,0.020985881,0.014581,-0.000185121,0.000207869,0.000129623
20:59:58,-0.596241086,0.758105343,-9.6890476,0.001305371,0.0030295,-0.0007569,206.9827168,128.9565805,-196.2282495,31.83282839,7.5,5633.611111,-0.277777778,-0.277777778,0.005220649,-0.019796371,-0.026456287,0.00003384,-0.000382852,0.000295576
20:59:59,-0.591020437,0.738308972,-9.715503887,0.001339211,0.002646648,-0.000461324,273.6991805,143.670314,-131.2209531,31.83616383,6.944444444,5640.555556,-0.555555556,0,-0.007741763,-0.00800771,0.003695933,0.000657974,0.000418106,0.000332739
21:00:00,-0.5987622,0.730301262,-9.711807954,0.001997185,0.003064754,-0.000128585,314.4682119,195.8426723,-79.11585372,31.83929092,6.388888889,5646.944444,-0.555555556,0,-0.007130938,0.028535923,0.012072816,-0.000516247,-0.000169369,-0.000641815
21:00:01,-0.605893138,0.758837185,-9.699735138,0.001480938,0.002895385,-0.0007704,351.4256276,250.9856915,-92.31084477,31.83926175,5.833333333,5652.777778,-0.555555556,0,0.002608206,-0.021190617,-0.003414457,0.000660967,-0.000173763,-0.000078195
21:00:02,-0.603284932,0.737646568,-9.703149595,0.002141905,0.002721622,-0.000848595,238.8090802,253.3213858,-84.70492777,31.85521647,5.277777778,5658.055556,-0.555555556,0,0.000215476,0.011883226,-0.002949449,-0.000268934,0.000175128,9.336E-05
21:00:03,-0.603069456,0.749529794,-9.706099044,0.001872971,0.00289675,-0.000755235,279.9855721,252.8434229,-60.99306896,31.85377231,4.722222222,5662.777778,-0.555555556,0,0.004369003,-0.006563221,0.010334791,0.000674562,0.00014717,0.000135528
21:00:04,-0.598700453,0.742966573,-9.695764253,0.002547533,0.00304392,-0.000619707,280.0580875,169.3564888,35.91104517,31.85290841,4.166666667,5666.944444,-0.555555556,0,0.00395681,-0.014476144,-0.012228733,-0.000495204,-0.000080349,0.00010885
21:00:05,-0.594743643,0.728490429,-9.707992986,0.002052329,0.002963571,-0.000510857,319.1650482,134.7103887,171.1201418,31.86027183,3.611111111,5670.555556,-0.555555556,0,0.004277393,0.003651545,0.002014657,-0.000710118,-2.1571E-05,-0.000096222
21:00:06,-0.59046625,0.732141974,-9.705978329,0.001342211,0.002942,-0.000607079,284.354992,29.98805968,135.3916509,31.8715687,3.055555556,5673.611111,-0.555555556,0,0.033803131,-0.017908496,0.25532406,2.9117E-05,-0.000168843,-0.000023481
21:00:07,-0.556663119,0.714233478,-9.450654269,0.001371328,0.002773157,-0.00063056,299.5390178,-32.32279253,37.19802165,30.6965702,2.5,5676.111111,-0.555555556,0,-0.036505024,0.027327093,-0.247650636,0.000582751,0.00018751,0.000076989
21:00:08,-0.593168143,0.741560571,-9.698304905,0.001954079,0.002960667,-0.000553571,311.6969547,283.9251285,52.74666917,31.87779765,1.944444444,5678.055556,-0.555555556,0.277777778,0.007314943,-0.0091615,-0.012614395,0.000448292,-0.000035167,0.000089571
21:00:09,-0.5858532,0.732399071,-9.7109193,0.002402371,0.0029255,-0.000464,283.1803814,137.6817771,103.3572062,31.88811959,1.666666667,5679.722222,-0.277777778,-0.277777778,0.012094492,0.00788879,0.012955925,-4.9982E-05,-2.375E-06,-0.000172319
21:00:10,-0.573758708,0.740287861,-9.697963375,0.002352389,0.002923125,-0.000636319,389.4601156,63.52961096,144.4511563,31.89001624,1.111111111,5680.833333,-0.555555556,0.277777778,0.024513786,-0.007191173,-0.014947047,-0.00033053,-0.000157234,0.000031538
21:00:11,-0.549244922,0.733096688,-9.712910422,0.002021859,0.002765891,-0.000604781,399.0519441,180.3425546,98.45542667,31.89407325,0.833333333,5681.666667,-0.277777778,0,0.095728478,0.003000937,0.012743936,-0.00064104,0.000102873,-0.000067261
21:00:12,-0.453516444,0.736097625,-9.700166486,0.001380819,0.002868764,-0.000672042,366.7538331,329.6187748,67.08339886,31.89649029,0.555555556,5682.222222,-0.277777778,0,0.124487115,-0.003712768,-0.006471285,0.000367195,4.025E-05,0.000039471
21:00:13,-0.329029329,0.732384857,-9.706637771,0.001748014,0.002909014,-0.000632571,313.4015913,435.2141335,42.61627027,31.89624307,0.277777778,5682.5,-0.277777778,0.277777778,0.025585314,0.009657555,0.003070609,-0.000025043,-9.705E-06,-0.000063929
21:00:14,-0.303444015,0.742042412,-9.703567162,0.001722971,0.002899309,-0.0006965,296.3705377,458.0970746,21.63000725,31.90550956,0.277777778,5682.777778,0,0,0.192969241,-0.006095783,-0.008787467,0.000121271,-0.000104261,0.000055484
21:00:15,-0.110474774,0.735946629,-9.712354629,0.001844242,0.002795048,-0.000641016,287.6508031,470.0586395,9.926408629,31.89902244,0.277777778,5683.055556,0,-0.277777778,0.087993138,0.004439613,0.002775099,-0.000143848,0.000138452,0.000024622
21:00:16,-0.022481636,0.740386242,-9.70957953,0.001700394,0.0029335,-0.000616394,280.2364964,477.695436,3.211206788,31.91127779,0,5683.055556,-0.277777778,0.277777778,-0.011907328,0.002868937,0.005613405,0.000069195,-0.000133571,-0.000063392
21:00:17,-0.034388964,0.743255179,-9.703966125,0.001769589,0.002799929,-0.000679786,269.4800704,482.2256682,-0.436587161,31.91260007,0,5683.055556,0,0,-0.312156479,-0.000101008,0.009133854,-4.0603E-05,0.000119157,-0.000046657
21:00:18,-0.346545443,0.743154171,-9.694832271,0.001728986,0.002919086,-0.000726443,264.6547267,484.3965218,-4.562049871,31.92867383,0,5683.055556,0,0,0.317230412,-0.005527062,-0.023215588,7.3686E-05,-4.3602E-05,-5.854E-06
21:00:19,-0.029315031,0.737627109,-9.718047859,0.001802672,0.002875484,-0.000732297,262.5474324,483.2219501,-5.738635813,31.923549,0,5683.055556,0,0,-0.011429392,0.005728229,0.016352915,9.0455E-05,4.981E-06,0.000023438
21:00:20,-0.040744423,0.743355338,-9.701694944,0.001893127,0.002880465,-0.000708859,263.2221435,476.7008715,-5.147121915,31.9182029,0,5683.055556,0,0,0.003655054,0.006879339,0.002048806,-0.000106312,0.000069473,2.7244E-05
21:00:21,-0.037089369,0.750234677,-9.699646138,0.001786815,0.002949938,-0.000681615,262.7567852,478.2037128,-3.008805646,31.92613514,0,5683.055556,0,0,-0.002620979,-0.003380068,-0.002749442,6.011E-06,0.000111932,0.000057992
21:00:22,-0.039710348,0.746854609,-9.70239558,0.001792826,0.00306187,-0.000623623,264.2357166,478.3058644,-3.641597174,31.90175303,0,5683.055556,0,0,0.002944363,-0.000164033,0.001710777,-0.000103265,-0.000120249,0.000095956
21:00:23,-0.036765985,0.746690576,-9.700684803,0.001689561,0.002941621,-0.000527667,263.0280285,475.3739555,-7.494985773,31.89610486,0,5683.055556,0,0,-0.00458484,-0.008040052,-0.008963165,0.000147614,-0.000169796,-0.000016047
21:00:24,-0.041350825,0.738650524,-9.709647968,0.001837175,0.002771825,-0.000543714,261.8180481,476.704758,-9.832810794,31.89280437,0,5683.055556,0,0,0.003919845,0.008035986,0.015215539,-0.000236093,0.000203848,-0.000207837
21:00:25,-0.03743098,0.74668651,-9.694432429,0.001601082,0.002975673,-0.000751551,261.7459118,476.894497,-10.57135551,31.89937269,0,5683.055556,0,0,-0.002994628,-0.002932524,-0.013556382,0.000296175,-7.4119E-05,0.000223267
21:00:26,-0.040425608,0.743753986,-9.707988811,0.001897257,0.002901554,-0.000528284,263.6565546,475.7413223,-13.71930684,31.90556407,0,5683.055556,0,0,0.001715184,-0.006362925,-0.002880007,-3.0136E-05,4.6779E-05,-9.3413E-05
21:00:27,-0.038710424,0.737391061,-9.710868818,0.001867121,0.002948333,-0.000621697,262.6417673,475.0575478,-16.02658192,31.89512311,0,5683.055556,0,0,-0.001412909,0.004256417,0.003809151,-0.000114164,-4.3449E-05,-2.5013E-05
21:00:28,-0.040123333,0.741647478,-9.707059667,0.001752957,0.002904884,-0.00064671,263.4443835,477.0238697,-17.49085943,31.89909097,0,5683.055556,0,0,0.001065671,-0.00222637,-1.0806E-05,-9.16E-07,-0.000105262,0.000069224
21:00:29,-0.039057662,0.739421108,-9.707070473,0.001752041,0.002799622,-0.000577486,263.919036,476.4354409,-14.31195693,31.90665212,0,5683.055556,0,0,-0.000374726,0.007792728,0.00155613,1.5437E-05,5.9542E-05,-0.000111977
21:00:30,-0.039432388,0.747213836,-9.705514343,0.001767478,0.002859164,-0.000689463,262.8425726,475.9400393,-12.75456075,31.90326661,0,5683.055556,0,0,0.003549388,-0.007551164,0.006270067,-0.000044288,7.87E-06,2.101E-06
21:00:31,-0.035883,0.739662672,-9.699244276,0.00172319,0.002867034,-0.000687362,262.9500017,474.4040132,-10.73536652,31.8905979,0,5683.055556,0,0,-0.00093275,0.004159606,-0.008181891,2.8741E-05,8.8091E-05,0.000085487
21:00:32,-0.03681575,0.743822278,-9.707426167,0.001751931,0.002955125,-0.000601875,263.9872533,472.299803,-11.75704065,31.89838607,0,5683.055556,0,0,-0.005189266,0.000169222,0.002431844,0.000022085,-0.000052673,9.52E-06
21:00:33,-0.042005016,0.7439915,-9.704994323,0.001774016,0.002902452,-0.000592355,262.1560617,473.1064384,-14.00351153,31.88917135,0,5683.055556,0,0,0.005805473,-0.003661343,0.004842816,0.000141355,0.000028148,-0.000096031
21:00:34,-0.036199543,0.740330157,-9.700151507,0.001915371,0.0029306,-0.000688386,263.56952,472.7247057,-13.32160276,31.89305323,0,5683.055556,0,0,-0.00311386,-0.006613426,-0.013598508,-0.000334789,6.773E-06,-0.000011733
21:00:35,-0.039313403,0.733716731,-9.713750015,0.001580582,0.002937373,-0.000700119,263.6537831,474.1463523,-12.49021446,31.88079084,0,5683.055556,0,0,0.003145251,0.004951496,-0.00018653,0.000248918,5.5309E-05,0.000110619
21:00:36,-0.036168152,0.738668227,-9.713936545,0.0018295,0.002992682,-0.0005895,263.1714588,480.7285356,-14.04139927,31.87939738,0,5683.055556,0,0.555555556,-0.005704123,0.002002123,0.00953777,-0.000117025,-3.0382E-05,1.995E-05
21:00:37,-0.041872275,0.74067035,-9.704398775,0.001712475,0.0029623,-0.00056955,261.5161697,508.6453827,-16.37270268,31.8793088,0.555555556,5683.611111,0.555555556,-0.277777778,0.087842439,0.002019339,-0.003201963,-0.000109868,-3.553E-05,7.537E-05
21:00:38,0.045970164,0.742689689,-9.707600738,0.001602607,0.00292677,-0.00049418,263.2893559,502.705661,-16.16866628,31.86386741,0.833333333,5684.444444,0.277777778,0.555555555,0.339958961,0.001842972,-0.009673887,0.000130518,-4.2824E-05,0.000033073
21:00:39,0.385929125,0.744532661,-9.717274625,0.001733125,0.002883946,-0.000461107,259.4767388,519.4690732,-17.75156248,31.87127573,1.666666667,5686.111111,0.833333333,0.277777778,0.106744845,0.003818491,0.007432337,-0.00041614,6.7024E-05,-0.00016606
21:00:40,0.49267397,0.748351152,-9.709842288,0.001316985,0.00295097,-0.000627167,249.8264786,561.8818581,-24.32411315,31.87154438,2.777777778,5688.888889,1.111111111,-0.277777778,0.354874343,-0.03988348,0.687156835,0.064357726,-7.19E-05,-0.000031106
21:00:41,0.847548313,0.708467672,-9.022685453,0.065674711,0.00287907,-0.000658273,221.4618921,655.229193,-45.16579915,29.88375131,3.611111111,5692.5,0.833333333,0.277777778,0.19817352,0.065242555,-0.67549935,-0.064430363,0.000035612,-0.000146409
21:00:42,1.045721833,0.773710227,-9.698184803,0.001244348,0.002914682,-0.000804682,202.981877,967.3981232,-45.61225179,31.87198268,4.722222222,5697.222222,1.111111111,0,0.011260735,-0.004214876,-0.011066873,0.002014436,-0.00022906,4.0074E-05
21:00:43,1.056982568,0.769495351,-9.709251676,0.003258784,0.002685622,-0.000764608,217.2668835,1174.726079,-24.25087189,31.88115943,5.833333333,5703.055556,1.111111111,0.277777778,0.015804446,-0.013009794,0.008019919,-0.001930527,0.000107964,2.9294E-05
21:00:44,1.072787014,0.756485557,-9.701231757,0.001328257,0.002793586,-0.000735314,316.1638162,1320.038813,54.20426886,31.87469466,7.222222222,5710.277778,1.388888889,-0.277777778,-0.003853841,0.00991303,-0.008138896,-0.000537244,0.000222014,0.000221007
21:00:45,1.068933173,0.766398587,-9.709370653,0.000791013,0.0030156,-0.000514307,179.5460525,1577.617376,-130.5743181,31.87161187,8.333333333,5718.611111,1.111111111,0,-0.002412718,-0.007429847,-0.00827223,0.002682416,-0.000149899,0.000139852
21:00:46,1.066520455,0.75896874,-9.717642883,0.003473429,0.002865701,-0.000374455,363.0382501,1447.324599,-142.0156527,31.87271127,9.444444444,5728.055556,1.111111111,0,-0.000581293,-0.003212551,0.003029613,-0.003164537,-0.000200431,0.000044036
21:00:47,1.065939162,0.755756189,-9.71461327,0.000308892,0.00266527,-0.000330419,375.2197258,1552.651375,-218.0445433,31.86181235,10.55555556,5738.611111,1.111111111,0,-0.020242076,0.008224954,0.020472756,0.001397165,0.000248787,-0.000848695
21:00:48,1.045697086,0.763981143,-9.694140514,0.001706057,0.002914057,-0.001179114,335.8981315,1675.227194,-167.73262,31.86727224,11.66666667,5750.277778,1.111111111,0,0.003678032,-0.006872275,0.01289579,-0.001937281,-0.001982346,0.000354825
21:00:49,1.049375118,0.757108868,-9.681244724,-0.000231224,0.000931711,-0.000824289,320.6673267,1798.100027,-243.7556527,31.86113168,12.77777778,5763.055556,1.111111111,0,-0.027527724,0.024338681,-0.032838938,-0.000603776,-4.7936E-05,-0.001102331
21:00:50,1.021847394,0.781447549,-9.714083662,-0.000835,0.000883775,-0.00192662,316.7856183,1931.841917,-247.662603,31.85928682,13.88888889,5776.944444,1.111111111,-0.555555555,-0.003881553,0.00923561,0.039457456,-0.001611365,0.001886638,-0.003031666
21:00:51,1.017965841,0.790683159,-9.674626206,-0.002446365,0.002770413,-0.004958286,315.4878893,2037.184842,-251.7385305,31.86303102,14.44444444,5791.388889,0.555555556,0.277777777,-0.065523727,0.054884796,0.002706251,0.004776206,0.00024511,-0.000882873
21:00:52,0.952442114,0.845567955,-9.671919955,0.002329841,0.003015523,-0.005841159,299.6978274,2163.744215,-323.4382387,31.86377209,15.27777778,5806.666667,0.833333333,-0.555555555,-0.209577053,-0.028853894,-0.026726772,1.356E-06,0.000230053,-3.5614E-05
21:00:53,0.742865061,0.816714061,-9.698646727,0.002331197,0.003245576,-0.005876773,298.8646046,2066.916895,-225.2046608,31.84780353,15.55555556,5822.222222,0.277777778,0,-0.267648116,-0.018771588,-0.019959582,0.006153003,-9.4449E-05,0.002423246
21:00:54,0.475216945,0.797942473,-9.718606309,0.0084842,0.003151127,-0.003453527,305.538905,1718.600406,-170.17932,31.85737604,15.83333333,5838.055556,0.277777778,0,-0.218784917,-0.016075584,0.004521101,-0.002084103,-0.000136738,0.002608874
21:00:55,0.256432028,0.781866889,-9.714085208,0.006400097,0.003014389,-0.000844653,300.0722242,1275.48961,-45.70604953,31.84709403,16.11111111,5854.166667,0.277777778,-0.277777778,-0.157206013,-0.003736935,-0.0010705,-0.006548405,-0.000043866,-0.000272578
21:00:56,0.099226015,0.778129954,-9.715155708,-0.000148308,0.002970523,-0.001117231,298.0543433,891.1637677,57.27599825,31.8400652,16.11111111,5870.277778,0,0,-0.156515716,-0.104764932,-0.01082718,0.002755741,-0.00047953,0.001144431
21:00:57,-0.057289701,0.673365022,-9.725982888,0.002607433,0.002490993,2.72E-05,301.4799816,505.6442024,123.4604072,30.64032401,16.11111111,5886.388889,0,-0.277777778,-0.041561941,0.079145859,0.032291082,0.003178552,0.000528559,-0.000549722
21:00:58,-0.098851642,0.752510881,-9.693691806,0.005785985,0.003019552,-0.000522522,310.4494183,329.7460673,126.974554,31.83471251,15.83333333,5902.222222,-0.277777778,0.555555556,0.002951142,0.046731563,0.009052056,-0.005026624,-0.000182733,-0.000468922
21:00:59,-0.0959005,0.799242444,-9.68463975,0.000759361,0.002836819,-0.000991444,309.1493597,312.0947867,146.4333426,31.83931865,16.11111111,5918.333333,0.277777778,-0.277777778,0.005541229,-0.063441473,-0.03511595,-0.001730304,-0.000138305,0.000583301
21:01:00,-0.090359271,0.735800971,-9.7197557,-0.000970943,0.002698514,-0.000408143,308.0789207,328.347086,147.8682655,31.83762719,16.11111111,5934.444444,0,0,0.007580271,-0.020265111,-0.007701282,0.001963118,0.000211153,-0.000353401
21:01:01,-0.082779,0.71553586,-9.727456982,0.000992175,0.002909667,-0.000761544,312.6456009,329.7359678,145.9910212,31.82895774,16.11111111,5950.555556,0,0,0.002488577,0.028254506,-0.000892976,0.001552346,7.5925E-05,0.000002699
21:01:02,-0.080290423,0.743790366,-9.728349958,0.002544521,0.002985592,-0.000758845,302.0156246,332.2862841,108.4746309,31.82693213,16.11111111,5966.666667,0,0,-0.00306179,0.059032754,0.069791465,-0.000066801,-0.000204392,2.4378E-05
21:01:03,-0.083352213,0.80282312,-9.658558493,0.00247772,0.0027812,-0.000734467,315.82953,318.9989205,143.8280473,31.83692304,16.11111111,5982.777778,0,0,-0.002739816,-0.054398076,-0.058113948,0.006963045,0.000159947,0.001792541
21:01:04,-0.086092029,0.748425044,-9.716672441,0.009440765,0.002941147,0.001058074,300.7836986,342.3907377,147.9834389,31.82455038,16.11111111,5998.888889,0,0,-0.001204895,-0.083629968,-0.017701665,0.001294174,-0.000159617,0.003429941
21:01:05,-0.087296924,0.664795076,-9.734374106,0.010734939,0.00278153,0.004488015,310.7302556,317.6152602,177.4431516,31.82919961,16.11111111,6015,0,0,0.003399374,-0.036996693,-0.002210727,-0.005965872,-0.000442097,0.001109952
21:01:06,-0.08389755,0.627798383,-9.736584833,0.004769067,0.002339433,0.005597967,304.8867803,321.9176397,143.7177973,31.82700562,16.11111111,6031.111111,0,0,0.002341282,0.020896335,0.009626988,-0.011192997,0.000259778,-0.001245573
21:01:07,-0.081556268,0.648694718,-9.726957845,-0.00642393,0.002599211,0.004352394,315.7969403,309.054908,162.8675656,31.8226438,16.11111111,6047.222222,0,0,0.004543221,0.082757985,0.032885157,0.000195399,3.9133E-05,-0.003406363
21:01:08,-0.077013047,0.731452703,-9.694072688,-0.006228531,0.002638344,0.000946031,310.3129038,281.3953724,159.0840459,31.82315061,16.11111111,6063.333333,0,0,-0.003114308,0.008781507,-0.020891877,0.004813983,-0.000102457,-0.001831886
21:01:09,-0.080127355,0.74023421,-9.714964565,-0.001414548,0.002535887,-0.000885855,317.5817364,305.2539148,166.5875219,31.82732405,16.11111111,6079.444444,0,0,0.003210411,-0.022677404,0.019727426,0.003912409,8.1391E-05,0.000845055
21:01:10,-0.076916944,0.717556806,-9.695237139,0.002497861,0.002617278,-4.08E-05,318.4333052,307.4591594,166.04202,31.82036926,16.11111111,6095.555556,0,0,-0.011709325,0.028160955,-0.030826174,0.002189796,0.000538752,-0.000603573
21:01:11,-0.088626269,0.745717761,-9.726063313,0.004687657,0.00315603,-0.000644373,306.6163563,332.6773199,131.9848489,31.81294042,16.11111111,6111.666667,0,0,0.006213559,0.038799601,0.029056748,-0.003397802,-0.000159798,0.000108286
21:01:12,-0.08241271,0.784517362,-9.697006565,0.001289855,0.002996232,-0.000536087,308.0547206,295.1136506,141.7221978,31.81614159,16.11111111,6127.777778,0,0,0.000482796,-0.039620919,-0.011888778,-0.000423198,-0.000143003,-6.456E-06
21:01:13,-0.081929914,0.744896443,-9.708895343,0.000866657,0.002853229,-0.000542543,308.3821032,298.3009105,150.0461021,31.81563816,16.11111111,6143.888889,0,0,0.000291979,0.004256815,0.003637311,0.001276746,0.000180884,-0.000069844
21:01:14,-0.081637935,0.749153258,-9.705258032,0.002143403,0.003034113,-0.000612387,323.0533093,280.0469496,155.8324056,31.80953884,16.11111111,6160,0,0,0.000985887,0.006176218,0.011972937,-0.000697959,-0.000182018,-0.000101724
21:01:15,-0.080652048,0.755329476,-9.693285095,0.001445444,0.002852095,-0.000714111,307.5012847,286.8592383,186.1262711,31.80893459,16.11111111,6176.111111,0,0,-0.001457079,-0.022277448,-0.020021173,0.000886528,0.000325961,0.000322843
21:01:16,-0.082109127,0.733052028,-9.713306268,0.002331972,0.003178056,-0.000391268,310.7585556,298.1591706,199.4777176,31.81311094,16.11111111,6192.222222,0,0,-0.000633706,0.023897319,0.014393574,0.001524625,-0.000549625,0.000156907
