0.002226, -0.001368, 0.000671, 1.723119, -1.502523, -9.538235, -202.818832, -56.644741, 490.402557, 37.881187, 101325.000000, 37.881187, 13297562537
0.001072, -0.000303, 0.000760, 1.716344, -1.503121, -9.534050, -214.547150, -55.206158, 488.885651, 37.892513, 101325.000000, 37.892513, 13297572537
0.000451, -0.001457, 0.000671, 1.725710, -1.502723, -9.541422, -218.945038, -55.536888, 473.384277, 37.922707, 101325.000000, 37.922707, 13297582537
0.001161, -0.000924, -0.000572, 1.731290, -1.521455, -9.535046, -211.620575, -61.567585, 468.603149, 37.837788, 101325.000000, 37.837788, 13297592537
0.001605, -0.002256, 0.001204, 1.729695, -1.503520, -9.540426, -216.017715, -60.054928, 470.186157, 37.857918, 101325.000000, 37.857918, 13297612537
0.001427, -0.001190, 0.000138, 1.729695, -1.508701, -9.536640, -217.483963, -60.056725, 470.186249, 37.847221, 101325.000000, 37.847221, 13297622537
0.000806, -0.000835, 0.000760, 1.733482, -1.521056, -9.538035, -207.223938, -62.917568, 474.770996, 37.864838, 101325.000000, 37.864838, 13297632537
0.000806, -0.001901, 0.001204, 1.740456, -1.522052, -9.531857, -213.087601, -61.309116, 481.004608, 37.886223, 101325.000000, 37.886223, 13297652537
0.001161, -0.001546, 0.000405, 1.716743, -1.505712, -9.540028, -210.151154, -58.432064, 476.418976, 37.841560, 101325.000000, 37.841560, 13297662537
0.001605, -0.002167, 0.000671, 1.729297, -1.495947, -9.543814, -204.280655, -53.968288, 476.516205, 37.887482, 101325.000000, 37.887482, 13297672537
0.000540, -0.000924, 0.000138, 1.734877, -1.510096, -9.539230, -208.673981, -49.549660, 475.063904, 37.847855, 101325.000000, 37.847855, 13297682537
0.000273, -0.001546, 0.000937, 1.739061, -1.511690, -9.549194, -214.538986, -49.589394, 473.514130, 37.823952, 101325.000000, 37.823952, 13297692537
0.000362, -0.001457, 0.000405, 1.720330, -1.504118, -9.534449, -207.218521, -58.460999, 474.868591, 37.871754, 101325.000000, 37.871754, 13297732537
0.000629, -0.001368, 0.000050, 1.735076, -1.513484, -9.538633, -210.151154, -58.432064, 476.418976, 37.869865, 101325.000000, 37.869865, 13297742537
0.000895, -0.000480, 0.000405, 1.738663, -1.518266, -9.539829, -213.081924, -56.950146, 476.451691, 37.883076, 101325.000000, 37.883076, 13297752537
0.000984, -0.000924, 0.000760, 1.723717, -1.509897, -9.539431, -213.080490, -55.334488, 482.684906, 37.928997, 101325.000000, 37.928997, 13297762537
0.001250, -0.001368, 0.000494, 1.729297, -1.496545, -9.537437, -216.013062, -55.338093, 482.685089, 37.898804, 101325.000000, 37.898804, 13297772537
0.000096, -0.002522, -0.000305, 1.734279, -1.512686, -9.543415, -213.085800, -59.823593, 481.037140, 37.839676, 101325.000000, 37.839676, 13297782537
0.001250, -0.001190, 0.000316, 1.731688, -1.505313, -9.541023, -205.752609, -58.329063, 481.069214, 37.873009, 101325.000000, 37.873009, 13297792537
0.001516, -0.000658, 0.000760, 1.739659, -1.504118, -9.543814, -204.289658, -61.395912, 476.353546, 37.890625, 101325.000000, 37.890625, 13297802537
0.001516, -0.000125, 0.000138, 1.722920, -1.498538, -9.537636, -207.220337, -59.946526, 474.836090, 37.905094, 101325.000000, 37.905094, 13297812537
0.000273, -0.002522, 0.000494, 1.721525, -1.494353, -9.550191, -211.617722, -58.336269, 481.069580, 37.840935, 101325.000000, 37.840935, 13297822537
0.001783, -0.001368, -0.000039, 1.743246, -1.521255, -9.540028, -214.550079, -58.404934, 477.969452, 37.801300, 101325.000000, 37.801300, 13297842537
0.002049, -0.001102, 0.000405, 1.738663, -1.520857, -9.530064, -210.154663, -61.435650, 474.803711, 37.974915, 101325.000000, 37.974915, 13297852537
0.000540, -0.001901, 0.001204, 1.727703, -1.508502, -9.528869, -205.752136, -58.491730, 473.318359, 37.841560, 101325.000000, 37.841560, 13297862537
0.001516, -0.000125, 0.000138, 1.743844, -1.517668, -9.543615, -210.149277, -56.979080, 474.901306, 37.857285, 101325.000000, 37.857285, 13297892537
0.000629, -0.002433, 0.001115, 1.742050, -1.510096, -9.532854, -208.686676, -59.915787, 476.386383, 37.864204, 101325.000000, 37.864204, 13297902537
0.000895, -0.002078, 0.001470, 1.721924, -1.502922, -9.545010, -214.551788, -59.922993, 476.386719, 37.898170, 101325.000000, 37.898170, 13297912537
0.001871, -0.000303, 0.001026, 1.723717, -1.501328, -9.533253, -217.480652, -56.988079, 474.901794, 37.848480, 101325.000000, 37.848480, 13297922537
0.000806, -0.001013, -0.000749, 1.727304, -1.505313, -9.540028, -214.543167, -52.365242, 482.750061, 37.785580, 101325.000000, 37.785580, 13297932537
0.000362, -0.001901, 0.000316, 1.744840, -1.512288, -9.547003, -214.544968, -53.850761, 482.717529, 37.945351, 101325.000000, 37.945351, 13297942537
0.001072, -0.001812, 0.000937, 1.724514, -1.510694, -9.543016, -207.209702, -50.968315, 478.131622, 37.871754, 101325.000000, 37.871754, 13297972537
0.001516, -0.001368, 0.000227, 1.724913, -1.511292, -9.524683, -205.745132, -52.484573, 476.548859, 37.888107, 101325.000000, 37.888107, 13297982537
0.000540, -0.001901, -0.000128, 1.730692, -1.519462, -9.530663, -205.746841, -54.002625, 474.966095, 37.900063, 101325.000000, 37.900063, 13297992537
0.001161, -0.000658, -0.000128, 1.737069, -1.505114, -9.537039, -213.079926, -55.529682, 473.383911, 37.901318, 101325.000000, 37.901318, 13298002537
0.001516, -0.000658, 0.000227, 1.714750, -1.510694, -9.534846, -214.551514, -60.020592, 471.736237, 37.842819, 101325.000000, 37.842819, 13298012537
0.000984, -0.001457, 0.000316, 1.735474, -1.516074, -9.530662, -218.945236, -55.471821, 476.484619, 37.825836, 101325.000000, 37.825836, 13298042537
0.001960, 0.000052, 0.000937, 1.733282, -1.515875, -9.527275, -213.083801, -58.403130, 477.969360, 37.910126, 101325.000000, 37.910126, 13298052537
0.001960, -0.002167, 0.000937, 1.719732, -1.513284, -9.529467, -207.219162, -58.233269, 485.719788, 37.885593, 101325.000000, 37.885593, 13298062537
0.001339, -0.000747, 0.000050, 1.724913, -1.511889, -9.550789, -208.682800, -57.042343, 471.800934, 37.896286, 101325.000000, 37.896286, 13298082537
0.001072, -0.000303, 0.000405, 1.733083, -1.512886, -9.544014, -202.823303, -61.426643, 474.803284, 37.850998, 101325.000000, 37.850998, 13298092537
0.000717, -0.001989, 0.000316, 1.737866, -1.515676, -9.515318, -205.750626, -56.908611, 478.001404, 37.891884, 101325.000000, 37.891884, 13298102537
0.000273, -0.001723, 0.001204, 1.726906, -1.507107, -9.537237, -210.146133, -53.845360, 482.717255, 37.905724, 101325.000000, 37.905724, 13298112537
0.000717, -0.000924, 0.000227, 1.718935, -1.512089, -9.554575, -205.746933, -53.970093, 476.516296, 37.861061, 101325.000000, 37.861061, 13298122537
0.000806, -0.000569, -0.000217, 1.735076, -1.506310, -9.547800, -203.548218, -54.775219, 473.399567, 37.884964, 101325.000000, 37.884964, 13298132537
0.001516, -0.001812, 0.000760, 1.733482, -1.510295, -9.537437, -203.553635, -59.231792, 473.301941, 37.908237, 101325.000000, 37.908237, 13298142537
0.001694, -0.000747, 0.001115, 1.726507, -1.518864, -9.538035, -209.424286, -63.646763, 475.529968, 37.888741, 101325.000000, 37.888741, 13298152537
0.002049, -0.001634, 0.001381, 1.723717, -1.506708, -9.530064, -213.088043, -62.214539, 473.237488, 37.877419, 101325.000000, 37.877419, 13298162537
0.001694, -0.001190, 0.000050, 1.711761, -1.496745, -9.527872, -210.884811, -59.305859, 470.202087, 37.857918, 101325.000000, 37.857918, 13298172537
0.000629, -0.000658, -0.000128, 1.728898, -1.499335, -9.528869, -209.418533, -59.304058, 470.201996, 37.857918, 101325.000000, 37.857918, 13298182537
0.000895, -0.000924, 0.000494, 1.742648, -1.514679, -9.550590, -210.152084, -59.158562, 477.177765, 37.876789, 101325.000000, 37.876789, 13298202537
0.001339, -0.002167, 0.000316, 1.731090, -1.516871, -9.542419, -209.419006, -59.141396, 477.952850, 37.903206, 101325.000000, 37.903206, 13298212537
0.000717, -0.001368, 0.000050, 1.726308, -1.507904, -9.534449, -211.616730, -57.626038, 479.535706, 37.874271, 101325.000000, 37.874271, 13298232537
-0.000259, -0.001812, 0.000227, 1.735275, -1.524244, -9.525082, -213.081924, -56.950142, 476.451691, 37.912014, 101325.000000, 37.912014, 13298242537
0.000451, -0.001901, 0.000937, 1.730094, -1.508900, -9.557365, -210.152679, -60.015190, 471.735962, 37.854771, 101325.000000, 37.854771, 13298252537
0.002759, -0.000747, 0.002091, 1.734080, -1.501926, -9.535843, -206.488068, -60.688389, 474.819794, 37.935917, 101325.000000, 37.935917, 13298262537
0.001250, 0.000052, 0.000671, 1.719333, -1.498937, -9.532655, -210.151993, -59.191093, 475.627625, 37.870499, 101325.000000, 37.870499, 13298272537
0.001250, -0.001546, -0.000217, 1.734080, -1.510494, -9.545609, -213.084274, -59.292294, 470.977295, 37.842186, 101325.000000, 37.842186, 13298282537
0.000540, -0.001901, 0.000671, 1.729895, -1.518266, -9.534847, -210.151733, -59.288696, 470.977142, 37.816399, 101325.000000, 37.816399, 13298292537
0.002049, -0.001989, 0.000405, 1.729496, -1.507306, -9.544212, -209.423569, -62.838943, 478.646576, 37.862320, 101325.000000, 37.862320, 13298312537
0.001072, -0.001723, 0.000671, 1.720927, -1.498140, -9.555372, -211.621902, -62.163940, 475.562622, 37.852882, 101325.000000, 37.852882, 13298322537
0.000717, -0.001190, -0.000305, 1.732485, -1.507904, -9.542419, -213.813217, -55.481785, 475.709198, 37.886223, 101325.000000, 37.886223, 13298332537
0.001694, -0.000835, 0.000316, 1.742449, -1.521056, -9.529266, -211.613739, -55.495350, 474.933990, 37.840302, 101325.000000, 37.840302, 13298342537
0.002049, -0.001190, 0.000227, 1.737666, -1.508103, -9.526079, -212.351318, -59.226326, 474.077576, 37.820175, 101325.000000, 37.820175, 13298352539
0.001871, -0.001013, 0.000671, 1.728699, -1.512089, -9.527075, -216.017212, -59.165760, 477.178162, 37.823948, 101325.000000, 37.823948, 13298362537
0.000984, -0.001723, 0.000227, 1.727902, -1.500132, -9.547003, -216.750351, -59.166664, 477.178192, 37.896286, 101325.000000, 37.896286, 13298372537
